web-scraper-order;web-scraper-start-url;URL;URL-href;Title;Date
1685150811-2992;https://www.zeit.de/suche/index?q=Bildung&type=article&p=686;Wirtschaftskrise: Venezuelas Präsident ruft Notstand aus;https://www.zeit.de/wirtschaft/2016-01/venezuela-wirtschaft-notstand-nicolas-maduro;Venezuelas Präsident ruft Notstand aus;16.01.2016
1685150814-2993;https://www.zeit.de/suche/index?q=Bildung&type=article&p=686;Bildung: Freie Grundschulwahl verschärft soziale Trennung;https://www.zeit.de/gesellschaft/schule/2016-01/bildung-grundschule-soziale-trennung-bertelsmann-studie;Freie Grundschulwahl verschärft soziale Trennung;16.01.2016
1685150817-2994;https://www.zeit.de/suche/index?q=Bildung&type=article&p=686;"Flüchtlinge: ""Die Geschwindigkeit des Zuzugs muss verringert werden""";https://www.zeit.de/politik/deutschland/2016-01/katarina-barley-interview-fluechtlinge-asylpolitik;Die Geschwindigkeit des Zuzugs muss verringert werden;16.01.2016
1685150820-2995;https://www.zeit.de/suche/index?q=Bildung&type=article&p=686;Arbeitsmarkt: Jung, aber wenig qualifiziert;https://www.zeit.de/wirtschaft/2016-01/arbeitsmarkt-fluechtlinge-arbeitslosigkeit-lohndumping-realloehne;Jung, aber wenig qualifiziert;16.01.2016
1685150823-2996;https://www.zeit.de/suche/index?q=Bildung&type=article&p=686;"Gewalt in Deutschland: ""Mit dir rede ich nicht. Schickt nen Mann vorbei""";https://www.zeit.de/gesellschaft/2016-01/gewalt-deutschland-polizei-fluechtlinge-muslimische-maenner-gewalt-erfahrungen;Mit dir rede ich nicht. Schickt nen Mann vorbei;16.01.2016
1685150826-2997;https://www.zeit.de/suche/index?q=Bildung&type=article&p=686;Sexismus : Sind wir über Nacht zu einer feministischen Nation geworden?;https://www.zeit.de/kultur/2016-01/feminismus-uebergriffe-koeln-clemm-hark-10-nach-8;Sind wir über Nacht zu einer feministischen Nation geworden?;18.01.2016
1685150829-2998;https://www.zeit.de/suche/index?q=Bildung&type=article&p=686;Oxfam-Studie: Sechs Gründe, sich zu empören;https://www.zeit.de/wirtschaft/2016-01/oxfam-studie-soziale-ungleichheit-reichtum;Sechs Gründe, sich zu empören;18.01.2016
1685150832-2999;https://www.zeit.de/suche/index?q=Bildung&type=article&p=686;Manuela Schwesig: Familienministerium sucht Flüchtlingspaten;https://www.zeit.de/gesellschaft/2016-01/manuela-schwesig-fluechtlinge-integration-paten-gastfamilien-zehn-millionen-programm;Familienministerium sucht Flüchtlingspaten;19.01.2016
1685150838-3000;https://www.zeit.de/suche/index?q=Bildung&type=article&p=685;Brüssel: Kein Asyl für Guineerin, der Beschneidung droht;https://www.zeit.de/politik/ausland/2016-01/egmr-genitalverstuemmelung-asyl-belgien;Kein Asyl für Guineerin, der Beschneidung droht;19.01.2016
1685150841-3001;https://www.zeit.de/suche/index?q=Bildung&type=article&p=685;Kriminologie: Inländer – Ausländer – Außenseiter;https://www.zeit.de/gesellschaft/zeitgeschehen/2016-01/kriminologie-migranten-gefahren-statistik-fischer-im-recht;;19.01.2016
1685150844-3002;https://www.zeit.de/suche/index?q=Bildung&type=article&p=685;Thomas de Maizière: Unser Minister für Sachkunde;https://www.zeit.de/kultur/2016-01/thomas-de-maiziere-zeitungen-sachkunde-deutschstunde;;20.01.2016
1685150847-3003;https://www.zeit.de/suche/index?q=Bildung&type=article&p=685;Vermögen: Superreichtum ist nichts Schlimmes;https://www.zeit.de/wirtschaft/2016-01/vermoegen-studie-oxfam-diw-berlin;Superreichtum ist nichts Schlimmes;20.01.2016
1685150850-3004;https://www.zeit.de/suche/index?q=Bildung&type=article&p=685;Integration: Der unbemerkte Wandel;https://www.zeit.de/2016/04/integration-deutschland-wandel-bildung-nutzen;Der unbemerkte Wandel;21.01.2016
1685150853-3005;https://www.zeit.de/suche/index?q=Bildung&type=article&p=685;Reiseliteratur: Wohin wir uns bewegen;https://www.zeit.de/2016/04/reiseliteratur-reisen-buecher-weltreise-tourismus-reiseziele;Vom Reisen;21.01.2016
1685150856-3006;https://www.zeit.de/suche/index?q=Bildung&type=article&p=685;Carsharing: Die Revolution im Zuckeltempo;https://www.zeit.de/2016/04/carsharing-deutschland-markt;Die Revolution im Zuckeltempo;21.01.2016
1685150859-3007;https://www.zeit.de/suche/index?q=Bildung&type=article&p=685;Sitzenbleiben: Ein Makel fürs Leben?;https://www.zeit.de/2016/04/versetzung-schulzeit-versagen-erfolg;Ein Makel fürs Leben?;21.01.2016
1685150863-3008;https://www.zeit.de/suche/index?q=Bildung&type=article&p=685;Flüchtlinge: Mehr Davos, weniger Kreuth;https://www.zeit.de/wirtschaft/2016-01/fluechtlinge-davos-europa-wirtschaft-nutzen;Mehr Davos, weniger Kreuth;22.01.2016
1685150866-3009;https://www.zeit.de/suche/index?q=Bildung&type=article&p=685;"Flüchtlinge: ""Die Menschen werden weiter kommen""";https://www.zeit.de/wirtschaft/2016-01/fluechtlinge-tuerkei-geld-fluechtlingspolitik-martin-glasenapp;Die Menschen werden weiter kommen;22.01.2016
1685150872-3010;https://www.zeit.de/suche/index?q=Bildung&type=article&p=684;Hellas-Filmbox-Festival: Die kleine griechische Berlinale;https://www.zeit.de/kultur/2016-01/hellas-filmbox-griechisches-filmfestival-berlin-10nach8;Die kleine griechische Berlinale;22.01.2016
1685150875-3011;https://www.zeit.de/suche/index?q=Bildung&type=article&p=684;Spanien: Rajoy verzichtet auf Regierungsbildung;https://www.zeit.de/politik/ausland/2016-01/spanien-mariano-rajoy-regierungsbildung-podemos;Rajoy verzichtet auf Regierungsbildung;22.01.2016
1685150878-3012;https://www.zeit.de/suche/index?q=Bildung&type=article&p=684;Nordafrika: Parlament blockiert Friedensfahrplan in Libyen;https://www.zeit.de/politik/ausland/2016-01/nordafrika-libyen-parlament-ablehnung-einheitsregierung;Parlament blockiert Friedensfahrplan in Libyen;25.01.2016
1685150881-3013;https://www.zeit.de/suche/index?q=Bildung&type=article&p=684;Südafrika: Summa cum Tränengas;https://www.zeit.de/kultur/2016-01/suedafrika-studenten-proteste-johannesburg-10nach8;Summa cum Tränengas;25.01.2016
1685150884-3014;https://www.zeit.de/suche/index?q=Bildung&type=article&p=684;Vermögen: Reich sein lohnt sich;https://www.zeit.de/wirtschaft/2016-01/vermoegen-erben-einkommen-ungleichheit;Reich sein lohnt sich;26.01.2016
1685150887-3015;https://www.zeit.de/suche/index?q=Bildung&type=article&p=684;Bahn: Pech für MeckPomm-Pendler;https://www.zeit.de/hamburg/stadtleben/2016-01/elbvertiefung-hamburg-25-01-16;Pech für MeckPomm-Pendler;25.01.2016
1685150890-3016;https://www.zeit.de/suche/index?q=Bildung&type=article&p=684;Sicherheit: Banden, Gruppen, Bürgerwehren;https://www.zeit.de/gesellschaft/zeitgeschehen/2016-01/sicherheit-fischer-im-recht-buergerwehren;;26.01.2016
1685150893-3017;https://www.zeit.de/suche/index?q=Bildung&type=article&p=684;Schule: Ein Drittel der Nachhilfeschüler hat bereits gute Noten;https://www.zeit.de/gesellschaft/schule/2016-01/nachhilfe-umfrage-bertelsmann-studie-eltern-kosten;Ein Drittel der Nachhilfeschüler hat bereits gute Noten;27.01.2016
1685150896-3018;https://www.zeit.de/suche/index?q=Bildung&type=article&p=684;"Rechtsextremismus: Razzia gegen Neonazi-Plattform ""Altermedia""";https://www.zeit.de/gesellschaft/zeitgeschehen/2016-01/razzia-neonazis-altermedia-bundesanwaltschaft;"Razzia gegen Neonazi-Plattform ""Altermedia""";27.01.2016
1685150899-3019;https://www.zeit.de/suche/index?q=Bildung&type=article&p=684;Kapitalismus: Am Sterbebett des Kapitalismus;https://www.zeit.de/wirtschaft/2016-01/kapitalismus-kritik-wagenknecht-streeck;Am Sterbebett des Kapitalismus;27.01.2016
1685150905-3020;https://www.zeit.de/suche/index?q=Bildung&type=article&p=683;Slowakei: Bloß keine Wirtschaftsflüchtlinge;https://www.zeit.de/2016/05/slowakei-fluechtlingspolitik-robert-fico;Bloß keine Wirtschaftsflüchtlinge;28.01.2016
1685150908-3021;https://www.zeit.de/suche/index?q=Bildung&type=article&p=683;Landwirtschaft: Wo Roboter Kühe melken und Drohnen Rinder hüten;https://www.zeit.de/2016/05/landwirtschaft-bauern-automatik-computer-folgen;Wenn der Bauer das will ...;28.01.2016
1685150911-3022;https://www.zeit.de/suche/index?q=Bildung&type=article&p=683;Kolonialismus: Runter mit dem Schleier!;https://www.zeit.de/2016/05/kolonialismus-grossbritannien-indien-aegypten-frauen-schleier-1900;Runter mit dem Schleier!;28.01.2016
1685150917-3024;https://www.zeit.de/suche/index?q=Bildung&type=article&p=683;Flüchtlingskrise: Was kostet die Angst?;https://www.zeit.de/2016/05/fluechtlingskrise-angst-kosten-koeln-vorurteile;Was kostet die Angst?;28.01.2016
1685150920-3025;https://www.zeit.de/suche/index?q=Bildung&type=article&p=683;Arbeitslose: Sozialverband kritisiert geplante Jobcenter-Reform;https://www.zeit.de/politik/deutschland/2016-01/sozialverband-jobcenter-reform-andrea-nahles;Sozialverband kritisiert geplante Jobcenter-Reform;31.01.2016
1685150923-3026;https://www.zeit.de/suche/index?q=Bildung&type=article&p=683;Islamisten: Boko Haram brennt Dorf in Nigeria nieder;https://www.zeit.de/politik/ausland/2016-01/boko-haram-nigeria-dalori-angriff;Boko Haram brennt Dorf in Nigeria nieder;31.01.2016
1685150926-3027;https://www.zeit.de/suche/index?q=Bildung&type=article&p=683;Energy Drinks: Warum Lettland Energy Drinks für unter 18-Jährige verbietet – und Deutschland nicht;https://www.zeit.de/zett/2016-02/warum-lettland-energy-drinks-fuer-unter-18-jaehrige-verbietet-und-deutschland-nicht;Warum Lettland Energy Drinks für unter 18-Jährige verbietet – und Deutschland nicht;01.02.2016
1685150929-3028;https://www.zeit.de/suche/index?q=Bildung&type=article&p=683;Deutsch-polnisches Verhältnis: Wer Polen basht, hat nicht viel verstanden;https://www.zeit.de/politik/ausland/2016-01/polen-pis-eu-zugehoerigkeit-situation;Wer Polen basht, hat nicht viel verstanden;01.02.2016
1685150932-3029;https://www.zeit.de/suche/index?q=Bildung&type=article&p=683;Stadtplanung: Die Zukunft, in der wir wohnen;https://www.zeit.de/kultur/2016-02/stadtplanung-science-fiction-literatur-studie;Die Zukunft, in der wir wohnen;02.02.2016
1685150938-3030;https://www.zeit.de/suche/index?q=Bildung&type=article&p=682;Medien: Die Lügenpresse;https://www.zeit.de/gesellschaft/zeitgeschehen/2016-02/medien-luegenpresse-journalismus-strafrecht-fischer-im-recht;;02.02.2016
1685150941-3031;https://www.zeit.de/suche/index?q=Bildung&type=article&p=682;Bedingungsloses Grundeinkommen: Geld für wirkliche Freiheit;https://www.zeit.de/politik/2016-01/bedingungsloses-grundeinkommen-schweiz-liberalismus-krise-freiheit-finanzierung;Geld für wirkliche Freiheit;02.02.2016
1685150944-3032;https://www.zeit.de/suche/index?q=Bildung&type=article&p=682;Ehrenamtliches Engagement: Der Aufstand der Älteren;https://www.zeit.de/gesellschaft/zeitgeschehen/2016-02/zivilgesellschaftliches-engagement-zivilcourage-demonstrieren-politisches-interesse;Der Aufstand der Älteren;03.02.2016
1685150947-3033;https://www.zeit.de/suche/index?q=Bildung&type=article&p=682;Web-Serie: Unicef erzählt die Flucht syrischer Kinder als Spukgeschichte;https://www.zeit.de/zett/2016-02/unicef-animiert-die-flucht-syrischer-kinder;Unicef erzählt die Flucht syrischer Kinder als Spukgeschichte;03.02.2016
1685150950-3034;https://www.zeit.de/suche/index?q=Bildung&type=article&p=682;Fotostrecke: Syrische Mädchen erzählen von ihren Berufswünschen;https://www.zeit.de/zett/2016-02/syrische-maedchen-erzaehlen-von-ihren-berufswuenschen;Syrische Mädchen erzählen von ihren Berufswünschen;03.02.2016
1685150953-3035;https://www.zeit.de/suche/index?q=Bildung&type=article&p=682;Syrien-Geberkonferenz: Großbritannien erhöht Hilfen um 1,6 Milliarden Euro;https://www.zeit.de/politik/ausland/2016-02/syrien-geberkonferenz-grossbritannien-david-cameron-milliarden;Großbritannien erhöht Hilfen um 1,6 Milliarden Euro;04.02.2016
1685150956-3036;https://www.zeit.de/suche/index?q=Bildung&type=article&p=682;Wissenschaftspolitik: Schlechte Tradition;https://www.zeit.de/2016/06/wissenschaftspolitik-hamburg-investitionen-forschung;Schlechte Tradition;04.02.2016
1685150959-3037;https://www.zeit.de/suche/index?q=Bildung&type=article&p=682;Forscherbiografien: Zeigt uns die Pioniere!;https://www.zeit.de/2016/06/forscherbiografien-deutschland;Zeigt uns die Pioniere!;04.02.2016
1685150962-3038;https://www.zeit.de/suche/index?q=Bildung&type=article&p=682;"Ernährung: ""Wir könnten auch Ratten und Katzen essen""";https://www.zeit.de/2016/06/ernaehrung-kultur-soziologie;Wir könnten auch Ratten und Katzen essen;04.02.2016
1685150965-3039;https://www.zeit.de/suche/index?q=Bildung&type=article&p=682;Syrien-Konflikt: Wir zahlen die Rechnung;https://www.zeit.de/2016/06/syrien-konflikt-fluechtlinge-is-genf-loesung-verhandlungen;Wir zahlen die Rechnung;04.02.2016
1685150971-3040;https://www.zeit.de/suche/index?q=Bildung&type=article&p=681;Euro: Notenbankchefs plädieren für europäisches Finanzministerium;https://www.zeit.de/wirtschaft/2016-02/jens-weidmann-francois-villeroy-de-galhau-euro-finanzministerium;Notenbankchefs plädieren für europäisches Finanzministerium;08.02.2016
1685150974-3041;https://www.zeit.de/suche/index?q=Bildung&type=article&p=681;Netzneutralität: Indien verbietet Facebooks kostenlosen Internet-Service;https://www.zeit.de/digital/internet/2016-02/netzneutralitaet-facebook-indien-internet-service-verbot;Indien verbietet Facebooks kostenlosen Internet-Service;08.02.2016
1685150977-3042;https://www.zeit.de/suche/index?q=Bildung&type=article&p=681;"Roger Willemsen: ""Gott ist mein Vorbild""";https://www.zeit.de/campus/2008/04/roger-willemsen-mensatalk;Gott ist mein Vorbild;29.07.2008
1685150980-3043;https://www.zeit.de/suche/index?q=Bildung&type=article&p=681;"Roger Willemsen: ""Ein Kämpfer für die Menschen""";https://www.zeit.de/kultur/2016-02/roger-willemsen-tod-reaktionen;Ein Kämpfer für die Menschen;08.02.2016
1685150983-3044;https://www.zeit.de/suche/index?q=Bildung&type=article&p=681;"Libyen: ""Ein zweites Syrien am Mittelmeer""";https://www.zeit.de/politik/ausland/2016-02/libyen-islamischer-staat-westen-intervention;;10.02.2016
1685150986-3045;https://www.zeit.de/suche/index?q=Bildung&type=article&p=681;Angriffe auf Homosexuelle: Schwule werden dort attackiert, wo sie sich wohlfühlen;https://www.zeit.de/gesellschaft/zeitgeschehen/2016-02/homosexuell-gewalt-berlin;Schwule werden dort attackiert, wo sie sich wohlfühlen;10.02.2016
1685150989-3046;https://www.zeit.de/suche/index?q=Bildung&type=article&p=681;Kronberg im Taunus: Keine Idylle, nirgends;https://www.zeit.de/politik/2016-02/kronberg-integration-fluechtlinge-aleppo-kapazitaeten;Keine Idylle, nirgends;10.02.2016
1685150992-3047;https://www.zeit.de/suche/index?q=Bildung&type=article&p=681;Stiftung Sächsische Gedenkstätten: Wut und Willkür;https://www.zeit.de/2016/07/saechsische-gedenkstaetten-diktatur-opfer-siegfried-reiprich;Wut und Willkür;11.02.2016
1685150995-3048;https://www.zeit.de/suche/index?q=Bildung&type=article&p=681;China: Auf der Suche nach dem Gleichgewicht;https://www.zeit.de/2016/07/china-boerse-krise-banken-reform-herausfordeung;Auf der Suche nach dem Gleichgewicht;11.02.2016
1685150998-3049;https://www.zeit.de/suche/index?q=Bildung&type=article&p=681;Beyoncé: Endlich schwarz;https://www.zeit.de/2016/07/beyonce-video-formation-afroamerikaner;Endlich schwarz;11.02.2016
1685151004-3050;https://www.zeit.de/suche/index?q=Bildung&type=article&p=680;Flüchtlinge: Lieber nicht über die Flüchtlinge reden;https://www.zeit.de/2016/07/fluechtlinge-hamburg-klein-borstel-tagebuch;Jetzt drehen alle am Rad;11.02.2016
1685151010-3052;https://www.zeit.de/suche/index?q=Bildung&type=article&p=680;"Forschungspolitik: ""Gerade dort, wo es schwierig ist""";https://www.zeit.de/2016/07/forschungspolitik-deutsch-arabisch-wissenschaft;Gerade dort, wo es schwierig ist;11.02.2016
1685151013-3053;https://www.zeit.de/suche/index?q=Bildung&type=article&p=680;Facebook: Das bisschen Technik-Kolonialismus;https://www.zeit.de/digital/internet/2016-02/marc-andreessen-indien-kolonialismus-facebook;Das bisschen Technik-Kolonialismus;11.02.2016
1685151016-3054;https://www.zeit.de/suche/index?q=Bildung&type=article&p=680;Griechenland: Alle gegen Tsipras;https://www.zeit.de/wirtschaft/2016-02/griechenland-bauern-protest-renten-fluechtlinge-krisen;Alle gegen Tsipras;12.02.2016
1685151019-3055;https://www.zeit.de/suche/index?q=Bildung&type=article&p=680;Bildungsjournalismus: Daten statt Esoterik;https://www.zeit.de/2016/08/bildungsjournalismus-andreas-schleicher-pisa;Daten statt Esoterik;15.02.2016
1685151022-3056;https://www.zeit.de/suche/index?q=Bildung&type=article&p=680;Zeitungsgeschichte: Die kleine ZEIT-Chronik;https://www.zeit.de/2016/08/zeitungsgeschichte-chronik-70-jahre;Die kleine ZEIT-Chronik;15.02.2016
1685151025-3057;https://www.zeit.de/suche/index?q=Bildung&type=article&p=680;Löhne: Armes Deutschland?;https://www.zeit.de/wirtschaft/2016-02/altersarmut-kinderarmut-loehne-deutschland;Armes Deutschland?;15.02.2016
1685151028-3058;https://www.zeit.de/suche/index?q=Bildung&type=article&p=680;Flüchtlingspolitik: CDU ändert umstrittene Mindestlohnpläne;https://www.zeit.de/politik/deutschland/2016-02/fluechtlingspolitik-fluechtlinge-spd-cdu-integration-agenda;CDU ändert umstrittene Mindestlohnpläne;15.02.2016
1685151031-3059;https://www.zeit.de/suche/index?q=Bildung&type=article&p=680;Aufklärung: Mit diesen Flaggen demonstriert Pegida in Dresden;https://www.zeit.de/zett/2016-02/mit-diesen-flaggen-demonstriert-pegida-in-dresden;Mit diesen Flaggen demonstriert Pegida in Dresden;15.02.2016
1685151037-3060;https://www.zeit.de/suche/index?q=Bildung&type=article&p=679;Flüchtlinge: Wie kann die Integration der Flüchtlinge gelingen?;https://www.zeit.de/politik/deutschland/2016-02/integrationspolitik-parteien-vergleich;Wie kann die Integration der Flüchtlinge gelingen?;16.02.2016
1685151040-3061;https://www.zeit.de/suche/index?q=Bildung&type=article&p=679;Flüchtlingspolitik: Tübingens grüner Grenzer;https://www.zeit.de/kultur/2016-02/boris-palmer-fluechtlinge-kiyak;;17.02.2016
1685151043-3062;https://www.zeit.de/suche/index?q=Bildung&type=article&p=679;Jutta Allmendinger: Deutsche teilen gemeinsame Werte;https://www.zeit.de/gesellschaft/2016-02/jutta-allmendinger-vermaechtnis-studie-einkommen-sozialstaat;Deutsche teilen gemeinsame Werte;17.02.2016
1685151046-3063;https://www.zeit.de/suche/index?q=Bildung&type=article&p=679;"NS-Euthanasie: ""Das war doch ein Krankenhaus!""";https://www.zeit.de/2014/42/euthanasie-lueneburg;Heimweh nach der Wahrheit;22.10.2014
