web-scraper-order;web-scraper-start-url;Headline;Date;URL;URL-href;
1685292161-164;https://www.handelsblatt.com/suche/?p3616352=101&sw=Migration&search-ressort=-1&search-doctype=article&search-authorids=-1&search-fromdate=01.01.2013&search-todate=14.05.2023&search-sort=date;„Wir dürfen die Fehler von damals nicht wiederholen“;30.03.2016;;https://www.handelsblatt.com/politik/deutschland/cemile-giousouf-zur-fluechtlingsintegration-wir-duerfen-die-fehler-von-damals-nicht-wiederholen/13375948.html
1685292161-165;https://www.handelsblatt.com/suche/?p3616352=101&sw=Migration&search-ressort=-1&search-doctype=article&search-authorids=-1&search-fromdate=01.01.2013&search-todate=14.05.2023&search-sort=date;So rüstet sich Deutschland für einen Terroranschlag;24.03.2016;;https://www.handelsblatt.com/politik/deutschland/nach-bruessel-so-ruestet-sich-deutschland-fuer-einen-terroranschlag/13362240.html
1685292161-166;https://www.handelsblatt.com/suche/?p3616352=101&sw=Migration&search-ressort=-1&search-doctype=article&search-authorids=-1&search-fromdate=01.01.2013&search-todate=14.05.2023&search-sort=date;Parteien warnen vor „Staatspropagandasender“ à la AfD;18.03.2016;;https://www.handelsblatt.com/politik/deutschland/ard-und-zdf-im-visier-der-afd-parteien-warnen-vor-staatspropagandasender-a-la-afd/13340080.html
1685292161-167;https://www.handelsblatt.com/suche/?p3616352=101&sw=Migration&search-ressort=-1&search-doctype=article&search-authorids=-1&search-fromdate=01.01.2013&search-todate=14.05.2023&search-sort=date;Schweden erklärt Niveauabfall in Schulen mit Zuwanderung;14.03.2016;;https://www.handelsblatt.com/politik/international/migration-schweden-erklaert-niveauabfall-in-schulen-mit-zuwanderung/13320998.html
1685292161-168;https://www.handelsblatt.com/suche/?p3616352=101&sw=Migration&search-ressort=-1&search-doctype=article&search-authorids=-1&search-fromdate=01.01.2013&search-todate=14.05.2023&search-sort=date;Marokko und Algerien nehmen Flüchtlinge zurück;29.02.2016;;https://www.handelsblatt.com/politik/deutschland/abschiebung-aus-deutschland-marokko-und-algerien-nehmen-fluechtlinge-zurueck/13034254.html
1685292161-169;https://www.handelsblatt.com/suche/?p3616352=101&sw=Migration&search-ressort=-1&search-doctype=article&search-authorids=-1&search-fromdate=01.01.2013&search-todate=14.05.2023&search-sort=date;Illegale Migration stoppen, dann können Kontingent-Flüchtlinge kommen;12.02.2016;;https://www.handelsblatt.com/politik/international/angela-merkel-zur-fluechtlingspolitik-illegale-migration-stoppen-dann-koennen-kontingent-fluechtlinge-kommen/12957028.html
1685292167-189;https://www.handelsblatt.com/suche/?p3616352=100&sw=Migration&search-ressort=-1&search-doctype=article&search-authorids=-1&search-fromdate=01.01.2013&search-todate=14.05.2023&search-sort=date;Verfassungsschutz besorgt wegen neuen IS-Strategien;14.09.2016;;https://www.handelsblatt.com/politik/deutschland/nach-festnahme-von-terrorverdaechtigen-verfassungsschutz-besorgt-wegen-neuen-is-strategien/14543226.html
1685292167-190;https://www.handelsblatt.com/suche/?p3616352=100&sw=Migration&search-ressort=-1&search-doctype=article&search-authorids=-1&search-fromdate=01.01.2013&search-todate=14.05.2023&search-sort=date;Die Franzosen verlieren allmählich die Geduld;06.09.2016;;https://www.handelsblatt.com/politik/international/katastrophale-zustaende-in-calais-die-franzosen-verlieren-allmaehlich-die-geduld/14507336.html
1685292167-191;https://www.handelsblatt.com/suche/?p3616352=100&sw=Migration&search-ressort=-1&search-doctype=article&search-authorids=-1&search-fromdate=01.01.2013&search-todate=14.05.2023&search-sort=date;„Da kommen ja nur Männer“;02.09.2016;;https://www.handelsblatt.com/politik/deutschland/ein-jahr-fluechtlingskrise-der-faktencheck-da-kommen-ja-nur-maenner/14488650.html
1685292167-192;https://www.handelsblatt.com/suche/?p3616352=100&sw=Migration&search-ressort=-1&search-doctype=article&search-authorids=-1&search-fromdate=01.01.2013&search-todate=14.05.2023&search-sort=date;Lob der Globalisierung;25.08.2016;;https://www.handelsblatt.com/politik/konjunktur/nachrichten/gastbeitrag-von-hans-werner-sinn-lob-der-globalisierung/14452006.html
1685292167-193;https://www.handelsblatt.com/suche/?p3616352=100&sw=Migration&search-ressort=-1&search-doctype=article&search-authorids=-1&search-fromdate=01.01.2013&search-todate=14.05.2023&search-sort=date;Wanderer zwischen den Welten;20.08.2016;;https://www.handelsblatt.com/politik/deutschland/zwei-jahre-als-fluechtling-in-deutschland-wanderer-zwischen-den-welten/14017238.html
1685292167-194;https://www.handelsblatt.com/suche/?p3616352=100&sw=Migration&search-ressort=-1&search-doctype=article&search-authorids=-1&search-fromdate=01.01.2013&search-todate=14.05.2023&search-sort=date;Mehr als 80.000 Flüchtlingsausweise ausgestellt;26.07.2016;;https://www.handelsblatt.com/politik/deutschland/fluechtlinge-in-deutschland-mehr-als-80-000-fluechtlingsausweise-ausgestellt/13927862.html
